ORDER_ID,ORDER_DATE,ORDER_PRIORITY,ORDER_QUANTITY,SALES,DISCOUNT,SHIP_MODE,PROFIT,UNIT_PRICE,SHIPPING_COST,CUSTOMER_NAME,STATE,CUSTOMER_SEGMENT,PRODUCT_CATEGORY,PRODUCT_SUBCATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,PRODUCT_BASE_MARGIN,SHIP_DATE,COST,PACKAGE_SIZE,PACKAGE_TYPE
55874,2/16/09,Medium,41,228.3,1.0,Express Air,-111.72,4.98,4.62,Erica Smith,FL,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,64.0,2/18/09,204.18,Small,Pack
56002,7/4/09,Low,21,514.53,4.0,Regular Air,149.31,23.99,6.71,Dave Hallsten,FL,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,35.0,7/6/09,503.78999999999996,Small,Box
56002,7/4/09,Low,14,748.84,9.0,Regular Air,286.7,55.98,4.86,Dave Hallsten,FL,Corporate,Office Supplies,Paper,Xerox 1908,Small Box,36.0,7/8/09,783.7199999999999,Small,Box
56002,7/4/09,Low,9,1497.93,5.0,Regular Air,35.31,161.55,19.99,Dave Hallsten,FL,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/DrawerÂ Files,Small Box,66.0,7/11/09,1453.95,Small,Box
56002,7/4/09,Low,14,3857.56,7.000000000000001,Regular Air,-377.81,290.98,69.0,Dave Hallsten,FL,Corporate,Furniture,Tables,Hon 5100 Series Wood Tables,Large Box,67.0,7/6/09,4073.7200000000003,Large,Box
56039,11/25/11,Low,23,156.66,7.000000000000001,Regular Air,-33.15,6.68,5.2,Erica Smith,FL,Small Business,Office Supplies,Paper,Xerox 1977,Small Box,37.0,11/30/11,153.64,Small,Box
56710,5/11/10,Not Specified,34,479.84,2.0,Regular Air,5.71,13.43,5.5,Jim Mitchum,FL,Consumer,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,56.99999999999999,5/12/10,456.62,Small,Box
56710,5/11/10,Not Specified,16,833.9265,8.0,Regular Air,-39.22,65.99,3.99,Jim Mitchum,FL,Consumer,Technology,Telephones and Communication,StarTAC 7760,Small Box,59.0,5/12/10,1055.84,Small,Box
56710,5/11/10,Not Specified,6,182.64,8.0,Regular Air,-99.24,30.98,6.5,Jim Mitchum,FL,Consumer,Technology,Computer Peripherals,Belkin ErgoBoardÈ Keyboard,Small Box,64.0,5/13/10,185.88,Small,Box
56710,5/11/10,Not Specified,21,736.17,1.0,Regular Air,232.99,35.41,1.99,Jim Mitchum,FL,Consumer,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,43.0,5/13/10,743.6099999999999,Small,Pack
57092,5/1/10,Critical,29,2820.6995,3.0,Regular Air,601.34,110.99,8.99,David Philippe,FL,Consumer,Technology,Telephones and Communication,LX 677,Small Box,56.99999999999999,5/2/10,3218.71,Small,Box
57253,1/5/09,Critical,43,78.08,8.0,Regular Air,1.74,1.81,0.75,Darren Budd,FL,Consumer,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,57.99999999999999,1/6/09,77.83,Jumbo,Drum
57253,1/5/09,Critical,29,653.54,6.0,Delivery Truck,-1358.9,20.98,53.03,Darren Budd,FL,Consumer,Furniture,Chairs & Chairmats,Hon 4700 Series MobuisÈ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,64.0,1/7/09,608.42,Jumbo,Drum
57253,1/5/09,Critical,48,12635.75,7.000000000000001,Regular Air,-335.24,279.48,35.0,Darren Budd,FL,Consumer,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,60.0,1/5/09,13415.04,Large,Box
57253,1/5/09,Critical,49,240.3,8.0,Regular Air,-139.16,4.91,5.68,Darren Budd,FL,Consumer,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,70.0,1/6/09,240.59,Jumbo,Box
57253,1/5/09,Critical,25,2750.107,4.0,Regular Air,667.45,125.99,5.26,Darren Budd,FL,Consumer,Technology,Telephones and Communication,232,Small Box,55.00000000000001,1/5/09,3149.75,Small,Box
57382,3/23/09,Medium,25,106.04,9.0,Regular Air,16.9,4.55,1.49,George Ashbrook,FL,Consumer,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,35.0,3/25/09,113.75,Small,Box
57382,3/23/09,Medium,45,452.93,7.000000000000001,Express Air,20.14,9.78,5.76,George Ashbrook,FL,Consumer,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,35.0,3/25/09,440.09999999999997,Small,Box
57415,3/24/09,Medium,6,101.52,2.0,Regular Air,-16.37,15.42,5.41,Tamara Chand,FL,Consumer,Office Supplies,Storage & Organization,Decoflex Hanging Personal Folder File,Small Box,59.0,3/25/09,92.52,Small,Box
57606,1/3/10,Not Specified,37,294.48,8.0,Regular Air,-64.24,8.46,3.62,Darren Budd,FL,Consumer,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,61.0,1/4/10,313.02000000000004,Small,Pack
57794,7/26/09,Low,16,88.84,2.0,Regular Air,-46.92,4.98,6.07,Edward Becker,FL,Home Office,Office Supplies,Paper,Xerox 1897,Small Box,36.0,7/28/09,79.68,Small,Box
58054,1/4/11,High,26,61.4,4.0,Regular Air,-92.11,2.08,5.33,David Philippe,FL,Consumer,Furniture,Office Furnishings,EldonÂ Wave Desk Accessories,Small Box,43.0,1/4/11,54.08,Small,Box
58113,2/1/12,High,48,362.71,7.000000000000001,Regular Air,-88.95,7.68,6.16,Anemone Ratner,FL,Small Business,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,35.0,2/3/12,368.64,Small,Box
58113,2/1/12,High,12,2077.1875,5.0,Express Air,-38.07,200.99,4.2,Anemone Ratner,FL,Small Business,Technology,Telephones and Communication,2160i,Small Box,59.0,2/3/12,2411.88,Small,Box
58528,10/27/10,Medium,14,700.95,0.0,Regular Air,233.8,46.89,5.1,Janet Martin,FL,Corporate,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,46.0,10/28/10,656.46,Medium,Box
58528,10/27/10,Medium,41,159.74,8.0,Express Air,-9.14,3.69,2.5,Janet Martin,FL,Corporate,Office Supplies,Envelopes,Colored Envelopes,Small Box,39.0,10/28/10,151.29,Small,Box
58598,8/22/11,Medium,50,13608.83,10.0,Delivery Truck,1342.93,300.98,64.73,Edward Nazzal,FL,Home Office,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,56.00000000000001,8/23/11,15049.0,Jumbo,Drum
58598,8/22/11,Medium,25,89.32,1.0,Regular Air,33.46,3.41,0.7,Edward Nazzal,FL,Home Office,Office Supplies,Rubber Bands,Advantus SlideClipÈ Paper Clips,Wrap Bag,37.0,8/23/11,85.25,Wrap,Bag
58851,6/7/10,Low,3,23.93,10.0,Regular Air,-6.39,8.34,0.96,Alan Hwang,FL,Corporate,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,43.0,6/11/10,25.02,Wrap,Bag
58851,6/7/10,Low,14,2027.55,4.0,Regular Air,537.4,140.99,13.99,Alan Hwang,FL,Corporate,Technology,Office Machines,Canon MP100DHII Printing Calculator,Medium Box,37.0,6/14/10,1973.8600000000001,Medium,Box
58853,5/13/12,Critical,27,5307.5,9.0,Delivery Truck,1116.67,200.98,23.76,Eugene Hildebrand,FL,Home Office,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,57.99999999999999,5/14/12,5426.46,Jumbo,Drum
59015,5/26/12,Medium,32,254.46,9.0,Regular Air,23.5,8.5,1.99,Andrew Roberts,FL,Small Business,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs,Small Pack,49.0,5/27/12,272.0,Small,Pack
59015,5/26/12,Medium,32,278.19,2.0,Regular Air,149.39,8.34,0.96,Andrew Roberts,FL,Small Business,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,43.0,5/27/12,266.88,Wrap,Bag
59015,5/26/12,Medium,32,1662.33,2.0,Regular Air,783.84,48.91,5.81,Andrew Roberts,FL,Small Business,Office Supplies,Paper,Xerox 1891,Small Box,38.0,5/28/12,1565.12,Small,Box
59075,2/26/12,Low,38,425.91,2.0,Regular Air,55.06,11.19,5.03,David Smith,FL,Small Business,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Small Box,37.0,2/29/12,425.21999999999997,Small,Box
59108,10/7/11,Low,21,68.53,9.0,Regular Air,-59.97,3.28,3.97,Edward Becker,FL,Corporate,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,56.00000000000001,10/12/11,68.88,Wrap,Bag
59108,10/7/11,Low,39,4215.83,2.0,Regular Air,972.19,125.99,8.99,Edward Becker,FL,Corporate,Technology,Telephones and Communication,M70,Small Box,59.0,10/16/11,4913.61,Small,Box
59589,4/11/12,Medium,25,1610.26,6.0,Regular Air,122.42,64.98,6.88,Magdelene Morse,FL,Home Office,Office Supplies,Storage & Organization,Fellowes Bankers BoxÈ StaxonsteelÂ Drawer File/Stacking System,Small Box,73.0,4/11/12,1624.5,Small,Box
59685,12/10/12,Critical,12,505.2,5.0,Regular Air,78.98,40.98,5.33,Jim Mitchum,FL,Consumer,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Small Box,56.99999999999999,12/12/12,491.76,Small,Box
59685,12/10/12,Critical,46,562.91,10.0,Regular Air,-560.29,12.99,14.37,Jim Mitchum,FL,Consumer,Furniture,Office Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Large Box,73.0,12/11/12,597.54,Large,Box
59845,12/22/09,Low,42,200.1,4.0,Regular Air,3.02,4.71,0.7,Ed Ludwig,FL,Consumer,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,80.0,12/26/09,197.82,Wrap,Bag
59845,12/22/09,Low,28,120.54,6.0,Regular Air,6.52,4.2,2.26,Ed Ludwig,FL,Consumer,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,36.0,12/27/09,117.60000000000001,Wrap,Bag
134,4/30/12,Not Specified,11,1132.6,1.0,Regular Air,-310.21,95.99,35.0,Michael Dominguez,FL,Home Office,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving,Large Box,0.0,5/2/12,1055.8899999999999,Large,Box
740,7/15/11,Medium,6,28.01,9.0,Regular Air,3.46,4.98,0.49,Thomas Boland,FL,Corporate,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,39.0,7/15/11,29.880000000000003,Small,Box
833,2/12/09,Medium,1,19.32,3.0,Regular Air,-20.32,12.53,7.17,Olvera Toch,FL,Home Office,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,38.0,2/13/09,12.53,Small,Box
1573,12/27/12,High,13,759.94,9.0,Delivery Truck,-226.45,60.89,32.41,Lena Radford,FL,Small Business,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,56.00000000000001,12/29/12,791.57,Jumbo,Drum
1639,8/19/11,Not Specified,24,163.14,9.0,Regular Air,-62.2,6.78,6.18,Sean Christensen,FL,Home Office,Office Supplies,Paper,Strathmore Photo Mount Cards,Small Box,39.0,8/20/11,162.72,Small,Box
2053,2/6/11,Critical,39,19342.84,1.0,Delivery Truck,5603.95,500.98,126.0,Todd Boyes,FL,Consumer,Furniture,Chairs & Chairmats,Global TroyÈ Executive Leather Low-Back Tilter,Jumbo Drum,60.0,2/7/11,19538.22,Jumbo,Drum
2053,2/6/11,Critical,7,771.783,8.0,Regular Air,-449.53,140.99,4.2,Todd Boyes,FL,Consumer,Technology,Telephones and Communication,7160,Small Box,59.0,2/8/11,986.9300000000001,Small,Box
2146,9/13/12,Not Specified,41,6111.1685,6.0,Regular Air,1663.08,175.99,4.99,Todd Boyes,FL,Small Business,Technology,Telephones and Communication,5165,Small Box,59.0,9/14/12,7215.59,Small,Box
2146,9/13/12,Not Specified,44,113.71,7.000000000000001,Regular Air,41.7,2.61,0.5,Todd Boyes,FL,Small Business,Office Supplies,Labels,Avery 479,Small Box,39.0,9/15/12,114.83999999999999,Small,Box
2752,11/18/10,High,30,695.47,3.0,Regular Air,226.73,22.98,1.99,Todd Boyes,FL,Small Business,Technology,Computer Peripherals,"Memorex 80 Minute CD-R, 30/Pack",Small Pack,46.0,11/20/10,689.4,Small,Pack
2752,11/18/10,High,41,152.59,2.0,Regular Air,55.48,3.78,0.71,Todd Boyes,FL,Small Business,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,39.0,11/20/10,154.98,Wrap,Bag
2752,11/18/10,High,10,365.62,3.0,Regular Air,15.77,34.76,8.22,Todd Boyes,FL,Small Business,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,56.99999999999999,11/18/10,347.59999999999997,Small,Box
2752,11/18/10,High,10,575.569,4.0,Regular Air,-86.52,65.99,5.63,Todd Boyes,FL,Small Business,Technology,Telephones and Communication,2190,Small Box,56.00000000000001,11/20/10,659.9,Small,Box
5445,7/25/10,Low,4,29.42,6.0,Express Air,14.43,3.69,0.5,Michael Dominguez,FL,Home Office,Office Supplies,Labels,Avery 52,Small Box,38.0,7/30/10,14.76,Small,Box
5445,7/25/10,Low,9,46.48,1.0,Regular Air,-1.82,4.63,1.93,Michael Dominguez,FL,Home Office,Office Supplies,Pens & Art Supplies,"Binney & Smith CrayolaÂ Metallic Colored Pencils, 8-Color Set",Wrap Bag,52.0,8/1/10,41.67,Wrap,Bag
5699,7/29/12,Low,2,9.25,1.0,Regular Air,-4.21,4.13,0.99,Sean Miller,FL,Small Business,Office Supplies,Labels,Avery 491,Small Box,39.0,8/3/12,8.26,Small,Box
5699,7/29/12,Low,41,573.89,9.0,Express Air,-121.44,14.98,7.69,Sean Miller,FL,Small Business,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,56.99999999999999,8/3/12,614.1800000000001,Small,Box
6823,7/21/09,Not Specified,50,1262.72,1.0,Regular Air,490.28,24.95,2.99,Todd Boyes,FL,Small Business,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,39.0,7/22/09,1247.5,Small,Box
6823,7/21/09,Not Specified,31,524.19,0.0,Regular Air,-135.46,15.98,8.99,Todd Boyes,FL,Small Business,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Small Pack,64.0,7/23/09,495.38,Small,Pack
6948,12/9/10,Not Specified,15,1143.88,4.0,Regular Air,-88.7,73.98,4.0,Phillip Breyer,FL,Corporate,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,79.0,12/10/10,1109.7,Small,Box
7462,2/20/11,High,3,72.63,7.000000000000001,Express Air,-26.94,22.01,5.53,Lena Radford,FL,Small Business,Office Supplies,Pens & Art Supplies,Boston 16801 NautilusÈ Battery Pencil Sharpener,Small Pack,59.0,2/21/11,66.03,Small,Pack
7845,12/13/09,Critical,22,118.56,6.0,Express Air,-63.38,4.91,5.68,Todd Boyes,FL,Small Business,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,36.0,12/13/09,108.02000000000001,Small,Box
7845,12/13/09,Critical,45,2145.05,7.000000000000001,Express Air,1012.67,48.94,5.86,Todd Boyes,FL,Small Business,Office Supplies,Paper,Xerox 1916,Small Box,35.0,12/14/09,2202.2999999999997,Small,Box
8033,4/24/12,High,27,118.18,6.0,Regular Air,-133.62,4.06,6.89,Michelle Ellison,FL,Small Business,Office Supplies,Appliances,Eureka Disposable Bags for SanitaireÂ Vibra Groomer IÂ Upright Vac,Small Box,60.0,4/25/12,109.61999999999999,Small,Box
8388,2/23/12,Low,39,290.3,7.000000000000001,Regular Air,25.16,7.59,4.0,Olvera Toch,FL,Home Office,Furniture,Office Furnishings,"Master Giant FootÂ Doorstop, Safety Yellow",Wrap Bag,42.0,2/25/12,296.01,Wrap,Bag
8388,2/23/12,Low,37,434.11,2.0,Regular Air,24.85,11.7,5.63,Olvera Toch,FL,Home Office,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,40.0,2/25/12,432.9,Small,Box
8388,2/23/12,Low,42,288.9,2.0,Regular Air,96.34,6.98,1.6,Olvera Toch,FL,Home Office,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",Wrap Bag,38.0,2/25/12,293.16,Wrap,Bag
9761,1/22/12,Not Specified,2,202.64,4.0,Delivery Truck,-221.62,90.97,14.0,Todd Boyes,FL,Small Business,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,36.0,1/23/12,181.94,Jumbo,Drum
9761,1/22/12,Not Specified,23,133.69,8.0,Regular Air,-92.23,5.98,7.15,Todd Boyes,FL,Small Business,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Small Box,36.0,1/24/12,137.54000000000002,Small,Box
9863,9/4/11,Critical,18,33.96,0.0,Regular Air,0.1,1.76,0.7,Sean Christensen,FL,Home Office,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,56.00000000000001,9/6/11,31.68,Wrap,Bag
10342,11/22/11,Medium,45,5181.08,1.0,Delivery Truck,-1623.6,114.98,58.72,Michelle Ellison,FL,Consumer,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Jumbo Box,76.0,11/24/11,5174.1,Jumbo,Box
10342,11/22/11,Medium,38,10567.45,10.0,Regular Air,2925.37,299.99,11.64,Michelle Ellison,FL,Consumer,Technology,Copiers and Fax,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Large Box,50.0,11/23/11,11399.62,Large,Box
10342,11/22/11,Medium,38,1679.04,1.0,Regular Air,324.47,40.97,14.45,Michelle Ellison,FL,Consumer,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,56.99999999999999,11/24/11,1556.86,Large,Box
10342,11/22/11,Medium,2,2055.97,5.0,Express Air,-2342.01,999.99,13.99,Michelle Ellison,FL,Consumer,Technology,Office Machines,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Medium Box,36.0,11/24/11,1999.98,Medium,Box
10434,12/23/09,High,2,383.45,6.0,Delivery Truck,-244.47,180.98,26.2,Michelle Ellison,FL,Small Business,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,59.0,12/24/09,361.96,Jumbo,Drum
11040,10/23/11,Not Specified,44,1102.28,3.0,Regular Air,389.61,23.99,6.71,Scot Coram,FL,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,35.0,10/23/11,1055.56,Small,Box
11302,3/1/09,Low,10,866.66,9.0,Delivery Truck,35.29,90.97,14.0,Natalie Fritzler,FL,Home Office,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,36.0,3/3/09,909.7,Jumbo,Drum
11398,8/6/12,High,16,109.7,3.0,Regular Air,-106.77,5.98,10.39,Nathan Gelder,FL,Home Office,Office Supplies,Paper,Xerox 1895,Small Box,40.0,8/7/12,95.68,Small,Box
11398,8/6/12,High,26,80.89,3.0,Regular Air,23.37,2.94,0.81,Nathan Gelder,FL,Home Office,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,40.0,8/8/12,76.44,Wrap,Bag
11584,11/22/09,Medium,48,1497.3175,1.0,Regular Air,836.51,35.99,0.99,Sean Miller,FL,Small Business,Technology,Telephones and Communication,Accessory31,Small Pack,35.0,11/23/09,1727.52,Small,Pack
11652,11/10/11,Not Specified,35,1154.14,7.000000000000001,Regular Air,-36.0,32.98,5.5,Olvera Toch,FL,Home Office,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,75.0,11/11/11,1154.3,Small,Box
11652,11/10/11,Not Specified,37,223.82,9.0,Regular Air,-249.11,5.98,10.39,Olvera Toch,FL,Home Office,Office Supplies,Paper,Xerox 1895,Small Box,40.0,11/11/11,221.26000000000002,Small,Box
11652,11/10/11,Not Specified,1,61.4635,5.0,Regular Air,-261.35,65.99,8.99,Olvera Toch,FL,Home Office,Technology,Telephones and Communication,Talkabout T8367,Small Box,56.00000000000001,11/12/11,65.99,Small,Box
11652,11/10/11,Not Specified,25,122.09,10.0,Regular Air,14.11,5.18,2.04,Olvera Toch,FL,Home Office,Office Supplies,Paper,ArrayÂ Memo Cubes,Wrap Bag,36.0,11/12/11,129.5,Wrap,Bag
11686,1/27/09,Not Specified,38,6121.1985,8.0,Regular Air,1312.34,205.99,2.5,Michael Dominguez,FL,Home Office,Technology,Telephones and Communication,V70,Small Box,59.0,1/28/09,7827.620000000001,Small,Box
13895,11/20/10,High,44,614.34,2.0,Regular Air,-171.7,14.03,9.37,Michelle Ellison,FL,Small Business,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,56.00000000000001,11/20/10,617.3199999999999,Small,Box
14820,1/9/12,High,39,278.902,4.0,Express Air,-104.47,7.99,5.03,Michael Dominguez,FL,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,60.0,1/11/12,311.61,Medium,Box
15170,3/18/09,Critical,19,356.4645,1.0,Regular Air,-9.11,20.99,4.81,Thomas Boland,FL,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,57.99999999999999,3/18/09,398.80999999999995,Medium,Box
15780,4/13/11,Critical,19,71.77,3.0,Regular Air,22.71,3.78,0.71,Thomas Boland,FL,Corporate,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,39.0,4/15/11,71.82,Wrap,Bag
16098,7/21/12,Low,31,480.43,6.0,Regular Air,50.59,14.98,8.99,Patricia Hirasaki,FL,Home Office,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,39.0,7/25/12,464.38,Small,Pack
16103,7/15/12,Not Specified,31,217.14,0.0,Regular Air,-62.97,6.48,6.22,Maria Zettner,FL,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,37.0,7/17/12,200.88000000000002,Small,Box
16610,10/10/09,High,19,659.13,9.0,Regular Air,187.57,35.94,6.66,Thomas Boland,FL,Corporate,Office Supplies,Envelopes,"Tyvek Â Top-Opening Peel & Seel Â Envelopes, Gray",Small Box,40.0,10/12/09,682.8599999999999,Small,Box
18757,5/22/12,Low,9,222.2,3.0,Regular Air,-40.25,22.38,15.1,Matthew Clasen,FL,Consumer,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,38.0,5/24/12,201.42,Small,Box
18757,5/22/12,Low,5,39.9,2.0,Regular Air,-37.8,5.94,9.92,Matthew Clasen,FL,Consumer,Office Supplies,Binders and Binder Accessories,Storex Dura ProÈ Binders,Small Box,38.0,5/27/12,29.700000000000003,Small,Box
19431,5/23/09,Not Specified,4,16.82,8.0,Regular Air,-5.54,4.13,1.17,Nathan Gelder,FL,Home Office,Office Supplies,Pens & Art Supplies,Newell 31,Wrap Bag,56.99999999999999,5/25/09,16.52,Wrap,Bag
19584,4/16/09,Critical,6,14535.8,5.0,Delivery Truck,-3971.06,2550.14,29.7,Maria Zettner,FL,Corporate,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,Jumbo Drum,56.99999999999999,4/17/09,15300.84,Jumbo,Drum
20262,12/26/09,Not Specified,27,652.24,2.0,Regular Air,185.04,22.72,8.99,Patrick O'Donnell,FL,Home Office,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,44.0,12/26/09,613.4399999999999,Small,Pack
20545,10/9/10,Not Specified,1,361.94,5.0,Delivery Truck,-163.58,284.98,69.55,Sean Miller,FL,Small Business,Furniture,Chairs & Chairmats,Global CommerceÈ Series High-Back Swivel/Tilt Chairs,Jumbo Drum,60.0,10/10/10,284.98,Jumbo,Drum
20545,10/9/10,Not Specified,31,1276.04,2.0,Regular Air,554.95,40.99,5.86,Sean Miller,FL,Small Business,Office Supplies,Paper,Xerox 1919,Small Box,36.0,10/11/10,1270.69,Small,Box
20545,10/9/10,Not Specified,40,2894.68,2.0,Regular Air,-1754.39,71.37,69.0,Sean Miller,FL,Small Business,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,68.0,10/11/10,2854.8,Large,Box
20577,2/9/10,Critical,15,611.68,5.0,Regular Air,134.75,39.06,10.55,Patrick O'Donnell,FL,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Recycled Linen-Style Covers,Small Box,37.0,2/11/10,585.9000000000001,Small,Box
20804,11/26/11,Low,13,4393.75,8.0,Delivery Truck,215.31,442.14,14.7,Sean Miller,FL,Small Business,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,56.00000000000001,12/3/11,5747.82,Jumbo,Drum
